Unnamed: 0,userId,movieId,rating,timestamp
90.0,1,1298,5.0,964984086
92.0,1,1377,3.0,964982653
93.0,1,1396,3.0,964983017
95.0,1,1445,3.0,964984112
96.0,1,1473,4.0,964980875
97.0,1,1500,4.0,964980985
98.0,1,1517,5.0,964981107
99.0,1,1552,4.0,964982620
100.0,1,1573,5.0,964982290
102.0,1,1587,5.0,964982346
103.0,1,1617,5.0,964982951
104.0,1,1620,4.0,964983056
106.0,1,1644,3.0,964983536
107.0,1,1676,3.0,964982620
112.0,1,1805,4.0,964983056
113.0,1,1920,4.0,964981780
114.0,1,1927,5.0,964981497
115.0,1,1954,5.0,964982176
116.0,1,1967,4.0,964981710
117.0,1,2000,4.0,964982211
119.0,1,2012,4.0,964984176
120.0,1,2018,5.0,964980523
121.0,1,2028,4.0,964981888
123.0,1,2046,4.0,964982563
125.0,1,2054,4.0,964981747
129.0,1,2093,3.0,964981710
131.0,1,2096,4.0,964982838
132.0,1,2099,4.0,964982588
134.0,1,2115,5.0,964982529
136.0,1,2137,5.0,964982791
139.0,1,2143,4.0,964981725
141.0,1,2174,4.0,964981680
142.0,1,2193,4.0,964981710
143.0,1,2253,2.0,964981775
145.0,1,2273,4.0,964982310
146.0,1,2291,5.0,964983664
147.0,1,2329,5.0,964983263
148.0,1,2338,2.0,964983546
149.0,1,2353,5.0,964983861
150.0,1,2366,4.0,964982462
151.0,1,2387,5.0,964983123
152.0,1,2389,2.0,964983094
153.0,1,2395,5.0,964981093
154.0,1,2406,4.0,964982310
155.0,1,2414,3.0,964982513
157.0,1,2450,4.0,964982620
159.0,1,2470,5.0,964982588
161.0,1,2492,4.0,965719662
162.0,1,2502,5.0,964981278
163.0,1,2528,3.0,964982328
164.0,1,2529,5.0,964982242
167.0,1,2580,5.0,964983000
168.0,1,2596,5.0,964981144
169.0,1,2616,4.0,964983080
171.0,1,2628,4.0,964980523
172.0,1,2640,4.0,964982377
173.0,1,2641,5.0,964982620
174.0,1,2644,4.0,964983393
175.0,1,2648,4.0,964983414
182.0,1,2797,4.0,964981710
184.0,1,2858,5.0,964980868
185.0,1,2872,5.0,964981680
186.0,1,2899,5.0,964982703
187.0,1,2916,4.0,964982290
189.0,1,2947,5.0,964982176
190.0,1,2948,5.0,964982191
191.0,1,2949,5.0,964981888
192.0,1,2959,5.0,964983282
193.0,1,2985,4.0,964983034
195.0,1,2991,5.0,964982271
196.0,1,2993,5.0,964982242
197.0,1,2997,4.0,964980896
198.0,1,3033,5.0,964983762
199.0,1,3034,5.0,964982791
200.0,1,3052,5.0,964981208
204.0,1,3168,4.0,964982495
206.0,1,3243,3.0,964981093
207.0,1,3247,3.0,964983108
208.0,1,3253,5.0,964981107
209.0,1,3273,5.0,964983536
210.0,1,3386,5.0,964983484
211.0,1,3439,4.0,964981799
212.0,1,3440,4.0,964981799
213.0,1,3441,5.0,964982328
214.0,1,3448,5.0,964984054
215.0,1,3450,5.0,964981144
216.0,1,3479,4.0,964981725
217.0,1,3489,4.0,964981775
218.0,1,3527,4.0,964982271
219.0,1,3578,5.0,964980668
220.0,1,3617,4.0,964980683
222.0,1,3671,5.0,964981589
223.0,1,3702,5.0,964983737
225.0,1,3729,5.0,964982363
226.0,1,3740,4.0,964982417
227.0,1,3744,4.0,964980694
228.0,1,3793,5.0,964981855
229.0,1,3809,4.0,964981220
233.0,2,333,4.0,1445715029
234.0,2,1704,4.5,1445715228
235.0,2,3578,4.0,1445714885
236.0,2,6874,4.0,1445714952
237.0,2,8798,3.5,1445714960
238.0,2,46970,4.0,1445715013
241.0,2,60756,5.0,1445714980
242.0,2,68157,4.5,1445715154
243.0,2,71535,3.0,1445714974
244.0,2,74458,4.0,1445714926
245.0,2,77455,3.0,1445714941
246.0,2,79132,4.0,1445714841
248.0,2,80906,5.0,1445715172
249.0,2,86345,4.0,1445715166
250.0,2,89774,5.0,1445715189
253.0,2,99114,3.5,1445714874
255.0,2,109487,3.0,1445715145
256.0,2,112552,4.0,1445714882
257.0,2,114060,2.0,1445715276
259.0,2,122882,5.0,1445715272
261.0,3,31,0.5,1306463578
262.0,3,527,0.5,1306464275
263.0,3,647,0.5,1306463619
264.0,3,688,0.5,1306464228
265.0,3,720,0.5,1306463595
266.0,3,849,5.0,1306463611
267.0,3,914,0.5,1306463567
269.0,3,1124,0.5,1306464216
271.0,3,1272,0.5,1306463624
272.0,3,1275,3.5,1306463323
273.0,3,1302,0.5,1306464189
274.0,3,1371,3.0,1306463561
275.0,3,1587,4.5,1306464003
276.0,3,2018,0.5,1306464175
277.0,3,2080,0.5,1306463572
281.0,3,2424,0.5,1306464293
282.0,3,2851,5.0,1306463925
283.0,3,3024,4.5,1306464054
284.0,3,3210,0.5,1306463638
286.0,3,3949,0.5,1306464245
287.0,3,4518,5.0,1306463770
288.0,3,5048,0.5,1306464284
289.0,3,5181,5.0,1306463718
291.0,3,5764,4.5,1306464021
292.0,3,5919,5.0,1306463825
293.0,3,6238,0.5,1306464204
296.0,3,7991,5.0,1306463684
298.0,3,70946,5.0,1306463815
299.0,3,72378,0.5,1306464164
300.0,4,21,3.0,986935199
302.0,4,45,3.0,986935047
304.0,4,52,3.0,964622786
309.0,4,162,5.0,945078571
310.0,4,171,3.0,945078428
311.0,4,176,5.0,964622565
312.0,4,190,2.0,945079259
313.0,4,215,5.0,945079078
314.0,4,222,1.0,945629040
316.0,4,235,2.0,945173513
317.0,4,247,3.0,986848894
318.0,4,260,5.0,945079259
320.0,4,296,1.0,945173350
321.0,4,319,5.0,945079182
322.0,4,342,5.0,964538500
324.0,4,348,4.0,964622786
325.0,4,351,3.0,986934901
326.0,4,357,3.0,964623306
327.0,4,368,4.0,945078690
328.0,4,417,2.0,945078467
329.0,4,441,1.0,986934915
330.0,4,450,2.0,986848828
332.0,4,475,5.0,945174290
333.0,4,492,5.0,945079872
335.0,4,538,5.0,945078636
336.0,4,539,1.0,964538832
337.0,4,553,2.0,945079301
338.0,4,588,4.0,945079670
340.0,4,595,3.0,986848609
342.0,4,608,5.0,964540008
343.0,4,648,3.0,945079906
345.0,4,759,3.0,945078601
346.0,4,800,4.0,945079106
349.0,4,899,4.0,945079653
350.0,4,902,4.0,945078446
351.0,4,904,4.0,945079837
352.0,4,908,5.0,945173902
353.0,4,910,5.0,945173989
354.0,4,912,5.0,945173902
355.0,4,914,5.0,945079670
357.0,4,920,5.0,945173602
358.0,4,930,5.0,964538571
359.0,4,937,3.0,986849085
361.0,4,1046,5.0,945173654
362.0,4,1057,3.0,964540578
363.0,4,1060,2.0,986934819
364.0,4,1073,4.0,945079483
365.0,4,1077,5.0,945173692
368.0,4,1084,5.0,945079259
369.0,4,1086,5.0,964539723
371.0,4,1103,5.0,964539723
372.0,4,1136,5.0,986934625
375.0,4,1188,5.0,964538500
376.0,4,1196,5.0,964538763
379.0,4,1199,2.0,945078967
380.0,4,1203,5.0,945174025
382.0,4,1213,4.0,945079729
383.0,4,1219,4.0,964539961
384.0,4,1225,4.0,964539326
386.0,4,1259,4.0,964538728
387.0,4,1265,4.0,964622684
388.0,4,1266,4.0,986849037
389.0,4,1279,2.0,986934832
390.0,4,1282,5.0,945079653
391.0,4,1283,5.0,945078690
392.0,4,1288,4.0,945079653
393.0,4,1291,4.0,964538763
394.0,4,1304,3.0,945078467
395.0,4,1391,1.0,945173766
396.0,4,1449,5.0,945079767
397.0,4,1466,4.0,945173492
398.0,4,1500,4.0,964622830
399.0,4,1517,4.0,945079790
401.0,4,1597,1.0,945079906
402.0,4,1617,2.0,945079837
404.0,4,1704,1.0,945629015
407.0,4,1733,5.0,945079143
411.0,4,1883,4.0,964622642
414.0,4,1895,4.0,945629179
415.0,4,1907,3.0,964540505
416.0,4,1914,4.0,964622714
418.0,4,1923,3.0,986934870
419.0,4,1947,5.0,945079653
420.0,4,1966,2.0,964622684
421.0,4,1967,5.0,945078967
424.0,4,2076,4.0,945079052
427.0,4,2145,3.0,986935328
429.0,4,2174,5.0,964539855
430.0,4,2186,5.0,945174008
431.0,4,2203,4.0,945079729
432.0,4,2204,5.0,964540008
433.0,4,2282,1.0,945629238
435.0,4,2336,2.0,964538964
438.0,4,2390,5.0,945079164
439.0,4,2395,3.0,964623306
440.0,4,2406,4.0,986935302
443.0,4,2583,5.0,945078863
444.0,4,2599,5.0,964622684
445.0,4,2628,1.0,986848894
446.0,4,2683,4.0,945079790
448.0,4,2712,2.0,945078542
451.0,4,2770,2.0,945173553
452.0,4,2791,5.0,964539628
454.0,4,2858,5.0,964539140
456.0,4,2921,4.0,945078708
457.0,4,2926,5.0,986934870
458.0,4,2959,2.0,945078528
459.0,4,2973,2.0,945078946
460.0,4,2997,4.0,986848610
461.0,4,3033,4.0,986936200
462.0,4,3044,5.0,945079920
464.0,4,3079,3.0,964778197
466.0,4,3160,4.0,964539121
467.0,4,3175,1.0,964538930
471.0,4,3317,4.0,986934498
472.0,4,3358,3.0,964622758
474.0,4,3386,4.0,964539395
475.0,4,3408,4.0,986849238
476.0,4,3481,2.0,964538243
477.0,4,3489,1.0,986848908
480.0,4,3591,1.0,986935199
482.0,4,3809,3.0,986936207
484.0,4,3897,4.0,986934465
485.0,4,3911,3.0,986849149
486.0,4,3967,4.0,986849164
488.0,4,4002,3.0,986934819
489.0,4,4014,1.0,986849254
491.0,4,4021,4.0,986849180
492.0,4,4027,3.0,986849201
493.0,4,4029,3.0,986849226
494.0,4,4033,4.0,986849149
495.0,4,4034,5.0,986848753
497.0,4,4121,4.0,986934901
499.0,4,4166,3.0,986848700
500.0,4,4226,2.0,1007569424
501.0,4,4239,5.0,986848685
502.0,4,4246,4.0,1007574542
505.0,4,4273,4.0,1007574470
509.0,4,4641,1.0,1007569586
511.0,4,4765,5.0,1007569445
515.0,4,4967,5.0,1007569424
516.0,5,1,4.0,847434962
517.0,5,21,4.0,847435238
518.0,5,34,4.0,847434881
519.0,5,36,4.0,847435292
520.0,5,39,3.0,847434961
523.0,5,110,4.0,847434880
524.0,5,150,3.0,847434748
525.0,5,153,3.0,847434802
527.0,5,247,5.0,847435337
528.0,5,253,3.0,847435292
529.0,5,261,4.0,847435238
531.0,5,266,1.0,847435311
532.0,5,290,5.0,847435311
533.0,5,296,5.0,847434748
534.0,5,300,3.0,847435337
535.0,5,316,2.0,847434832
537.0,5,344,3.0,847434802
538.0,5,349,3.0,847434832
539.0,5,357,2.0,847435238
542.0,5,380,2.0,847434748
543.0,5,410,3.0,847435292
545.0,5,474,4.0,847435337
546.0,5,475,5.0,847435311
548.0,5,527,5.0,847434960
550.0,5,534,3.0,847435311
551.0,5,588,4.0,847434801
552.0,5,589,3.0,847435258
553.0,5,590,5.0,847434747
554.0,5,592,3.0,847434747
555.0,5,594,5.0,847435238
556.0,5,595,5.0,847434832
557.0,5,596,5.0,847435292
558.0,5,597,3.0,847434962
559.0,5,608,3.0,847435258
560.0,6,2,4.0,845553522
561.0,6,3,5.0,845554296
562.0,6,4,3.0,845554349
563.0,6,5,5.0,845553938
564.0,6,6,4.0,845553757
565.0,6,7,4.0,845554264
566.0,6,8,3.0,845555281
567.0,6,10,3.0,845553253
569.0,6,13,3.0,845555588
570.0,6,15,4.0,845554505
571.0,6,16,4.0,845553819
572.0,6,17,4.0,845553559
573.0,6,19,2.0,845553382
574.0,6,21,2.0,845553382
575.0,6,22,5.0,845553875
576.0,6,24,4.0,845554397
577.0,6,25,3.0,845553695
578.0,6,26,4.0,845555362
579.0,6,27,3.0,845555402
580.0,6,31,3.0,845553819
582.0,6,34,4.0,845553354
583.0,6,36,5.0,845553726
584.0,6,41,4.0,845554962
585.0,6,43,4.0,845555607
586.0,6,45,3.0,845553907
587.0,6,46,4.0,845554551
592.0,6,61,4.0,845555454
593.0,6,62,4.0,845553660
594.0,6,65,3.0,845555070
595.0,6,66,3.0,845555151
596.0,6,76,4.0,845555317
598.0,6,86,5.0,845556131
599.0,6,87,3.0,845555300
600.0,6,88,2.0,845555694
601.0,6,89,4.0,845555124
602.0,6,92,4.0,845555454
603.0,6,93,4.0,845554584
604.0,6,95,4.0,845553559
605.0,6,100,3.0,845555151
606.0,6,102,1.0,845555436
607.0,6,104,4.0,845554349
609.0,6,110,5.0,845553283
611.0,6,113,3.0,845556257
613.0,6,135,3.0,845554987
616.0,6,145,4.0,845553966
618.0,6,150,4.0,845553110
619.0,6,151,4.0,845553586
620.0,6,153,3.0,845553146
621.0,6,158,4.0,845553660
622.0,6,159,3.0,845555006
623.0,6,160,5.0,845553457
624.0,6,161,3.0,845553253
625.0,6,163,3.0,845553907
627.0,6,168,5.0,845553695
628.0,6,170,3.0,845554263
629.0,6,171,3.0,845555402
630.0,6,174,3.0,845554479
631.0,6,177,3.0,845554931
632.0,6,179,1.0,845555362
633.0,6,180,2.0,845555006
634.0,6,181,3.0,845553938
636.0,6,186,3.0,845553619
637.0,6,189,3.0,845556241
639.0,6,195,4.0,845554455
640.0,6,196,3.0,845553586
641.0,6,201,3.0,845556290
642.0,6,204,3.0,845553619
643.0,6,205,3.0,845555477
645.0,6,208,3.0,845553253
646.0,6,209,3.0,845556106
647.0,6,210,4.0,845556310
648.0,6,212,4.0,845556181
649.0,6,216,4.0,845554099
651.0,6,218,2.0,845553994
653.0,6,222,4.0,845554024
655.0,6,225,4.0,845553381
656.0,6,230,5.0,845553966
658.0,6,234,2.0,845554176
659.0,6,236,4.0,845553559
660.0,6,237,4.0,845553875
662.0,6,240,3.0,845555571
663.0,6,243,3.0,845555588
667.0,6,252,4.0,845553619
668.0,6,253,3.0,845553283
669.0,6,254,3.0,845555655
670.0,6,256,3.0,845553726
671.0,6,257,5.0,845554176
673.0,6,261,4.0,845553695
676.0,6,266,3.0,845553457
677.0,6,267,3.0,845554376
678.0,6,270,3.0,845555172
679.0,6,271,4.0,845555249
681.0,6,274,4.0,845555151
682.0,6,276,4.0,845553907
683.0,6,277,5.0,845553844
684.0,6,279,3.0,845555436
685.0,6,281,4.0,845554320
686.0,6,282,3.0,845553522
687.0,6,288,2.0,845553283
688.0,6,289,3.0,845554455
689.0,6,291,3.0,845555571
690.0,6,292,4.0,845553253
692.0,6,296,2.0,845553110
695.0,6,304,4.0,845555546
696.0,6,310,3.0,845556119
697.0,6,312,1.0,845555151
701.0,6,316,5.0,845553174
704.0,6,327,1.0,845554062
705.0,6,329,4.0,845553200
706.0,6,330,3.0,845555071
707.0,6,332,3.0,845555046
708.0,6,333,5.0,845553757
710.0,6,337,5.0,845553586
711.0,6,339,4.0,845553253
713.0,6,342,3.0,845553938
715.0,6,344,3.0,845553146
716.0,6,347,3.0,845555300
717.0,6,348,3.0,845553938
718.0,6,349,5.0,845553146
720.0,6,351,4.0,845554455
721.0,6,352,3.0,845555382
723.0,6,354,4.0,845555402
725.0,6,356,5.0,845553200
726.0,6,357,3.0,845553457
727.0,6,358,3.0,845555265
728.0,6,359,3.0,845556412
729.0,6,360,3.0,845555094
730.0,6,361,4.0,845554376
735.0,6,368,5.0,845553726
736.0,6,370,4.0,845553794
739.0,6,377,5.0,845553317
740.0,6,378,3.0,845554987
741.0,6,380,4.0,845553110
742.0,6,381,3.0,845553994
743.0,6,382,3.0,845554397
744.0,6,383,3.0,845554320
746.0,6,410,3.0,845553354
748.0,6,415,4.0,845554420
749.0,6,416,3.0,845554962
751.0,6,426,3.0,845554551
752.0,6,432,5.0,845553489
753.0,6,434,4.0,845553200
754.0,6,435,3.0,845553489
755.0,6,437,3.0,845554505
756.0,6,440,4.0,845553457
757.0,6,445,3.0,845555124
758.0,6,450,4.0,845555024
760.0,6,455,3.0,845554062
762.0,6,458,3.0,845555546
763.0,6,460,3.0,845555281
764.0,6,466,2.0,845553844
767.0,6,472,3.0,845555632
768.0,6,474,4.0,845553522
769.0,6,475,4.0,845554099
771.0,6,480,5.0,845553200
772.0,6,485,3.0,845553794
773.0,6,489,3.0,845554505
774.0,6,490,3.0,845554584
776.0,6,493,3.0,845555172
777.0,6,494,3.0,845554176
778.0,6,497,3.0,845553819
779.0,6,500,5.0,845553354
781.0,6,505,3.0,845555317
782.0,6,508,4.0,845553586
784.0,6,510,3.0,845555546
786.0,6,516,4.0,845554908
787.0,6,520,3.0,845553844
788.0,6,524,3.0,845554479
789.0,6,527,3.0,845553426
791.0,6,532,3.0,845554224
794.0,6,539,3.0,845553426
795.0,6,540,3.0,845554099
796.0,6,542,4.0,845554524
797.0,6,543,3.0,845554099
798.0,6,546,2.0,845554349
799.0,6,548,3.0,845554908
801.0,6,553,5.0,845553559
802.0,6,569,4.0,845555342
804.0,6,587,5.0,845553381
805.0,6,588,5.0,845553146
806.0,6,589,3.0,845553317
807.0,6,590,5.0,845553109
808.0,6,592,3.0,845553109
810.0,6,594,4.0,845553819
811.0,6,595,5.0,845553174
812.0,6,596,3.0,845554141
813.0,6,597,4.0,845553354
814.0,6,606,3.0,845555024
815.0,6,608,3.0,845553844
816.0,6,609,4.0,845555342
818.0,6,628,3.0,845555300
819.0,6,631,4.0,845555265
820.0,6,637,4.0,845555046
821.0,6,640,1.0,845555362
822.0,6,647,4.0,845555151
823.0,6,662,3.0,845556147
826.0,6,697,3.0,845556378
827.0,6,700,4.0,845556147
830.0,6,709,5.0,845555249
831.0,6,710,3.0,845556223
832.0,6,711,4.0,845555317
833.0,6,719,2.0,845555694
834.0,6,736,5.0,845553619
836.0,6,762,1.0,845555006
837.0,6,765,3.0,845555632
838.0,6,775,3.0,845556462
841.0,6,795,3.0,845556506
843.0,6,801,3.0,845556194
844.0,6,802,4.0,845554584
847.0,6,835,4.0,845556194
848.0,6,837,3.0,845556241
849.0,6,838,4.0,845555514
853.0,6,852,4.0,845555694
854.0,6,867,3.0,845556412
856.0,6,881,3.0,845556340
859.0,6,979,3.0,845556808
860.0,6,981,3.0,845556567
861.0,6,986,4.0,845556475
862.0,6,991,4.0,845556808
863.0,6,996,4.0,845556323
864.0,6,999,2.0,845556412
867.0,6,1042,3.0,845556462
869.0,6,1061,4.0,845556860
870.0,6,1064,4.0,845556579
871.0,6,1073,3.0,845555571
873.0,6,1084,3.0,845555454
874.0,7,1,4.5,1106635946
877.0,7,150,4.5,1106635925
879.0,7,260,5.0,1106635933
880.0,7,356,5.0,1106635915
881.0,7,380,3.0,1106635937
882.0,7,466,5.0,1106635532
883.0,7,480,5.0,1106635917
884.0,7,587,2.0,1106635714
885.0,7,588,3.0,1106635971
886.0,7,589,2.5,1106635940
887.0,7,592,3.0,1106635922
889.0,7,595,3.5,1106712636
890.0,7,648,4.0,1106635981
891.0,7,750,4.0,1106636810
893.0,7,920,3.0,1106635685
894.0,7,924,4.0,1106712615
895.0,7,1101,4.0,1106635502
897.0,7,1196,4.0,1106635996
898.0,7,1208,4.0,1106635462
899.0,7,1210,4.0,1106635965
900.0,7,1219,5.0,1106635496
903.0,7,1246,1.5,1106635678
904.0,7,1270,5.0,1106635681
905.0,7,1517,3.5,1106635489
906.0,7,1584,5.0,1106635423
908.0,7,1617,3.0,1107127060
910.0,7,1784,0.5,1106635416
911.0,7,1917,4.0,1106635484
912.0,7,1923,1.5,1106635444
913.0,7,1954,4.5,1106635657
916.0,7,2353,3.5,1106635625
917.0,7,2529,5.0,1106635640
918.0,7,2628,1.5,1106712553
919.0,7,2640,3.0,1106635540
920.0,7,2671,4.5,1113542732
921.0,7,2683,2.0,1106635420
923.0,7,2701,1.5,1106713076
924.0,7,2717,3.5,1106713081
926.0,7,2858,4.0,1106712546
927.0,7,3114,4.5,1106635500
928.0,7,3354,1.5,1106713005
929.0,7,3408,4.5,1106712549
930.0,7,3578,1.5,1106636534
931.0,7,3623,1.0,1106712541
932.0,7,3793,3.5,1106635630
934.0,7,3916,4.0,1106636596
935.0,7,3977,2.5,1106635635
936.0,7,3994,3.0,1161738301
937.0,7,4018,4.0,1106712913
938.0,7,4223,2.0,1106635742
939.0,7,4246,2.0,1110855253
940.0,7,4306,4.0,1106635524
941.0,7,4310,0.5,1107127033
942.0,7,4370,4.5,1106712869
943.0,7,4643,1.0,1106635749
945.0,7,4844,1.5,1161738352
946.0,7,4874,3.0,1106635738
947.0,7,4886,4.0,1106636531
949.0,7,4963,4.0,1106636702
952.0,7,5218,3.5,1106712866
953.0,7,5349,3.5,1106636606
954.0,7,5378,0.5,1106635735
955.0,7,5445,4.0,1106636707
957.0,7,5464,3.0,1106636612
958.0,7,5502,1.5,1106635745
960.0,7,5816,4.5,1106635705
962.0,7,5989,4.0,1106636600
963.0,7,5991,4.5,1106712818
966.0,7,6534,0.5,1157949714
967.0,7,6539,4.5,1106636584
968.0,7,6863,4.5,1106712827
972.0,7,7155,3.0,1173051472
973.0,7,7445,4.0,1107473963
975.0,7,8360,3.5,1106636782
976.0,7,8368,2.5,1106636592
978.0,7,8528,4.5,1106636844
979.0,7,8636,4.5,1106636511
981.0,7,8666,1.0,1106779625
983.0,7,8798,4.5,1106636602
985.0,7,8865,1.0,1106713549
987.0,7,8907,1.0,1110757877
988.0,7,8908,4.5,1122333561
989.0,7,8949,4.0,1110757890
990.0,7,8957,4.0,1106636098
991.0,7,8958,3.5,1110173697
994.0,7,8970,2.5,1106636069
995.0,7,8972,2.5,1111552650
996.0,7,8984,4.0,1106636101
1001.0,7,32029,2.0,1118025946
1002.0,7,32031,1.5,1122940686
1003.0,7,32296,2.0,1118026013
1004.0,7,32587,3.5,1128486479
1005.0,7,33162,3.5,1116550784
1006.0,7,33493,1.0,1121041079
1007.0,7,33794,2.0,1121041002
1008.0,7,33836,1.0,1125442102
1009.0,7,34048,3.0,1121041015
1011.0,7,37741,3.5,1162163504
1014.0,7,45499,4.0,1157949636
1015.0,7,45517,4.5,1157066190
1017.0,7,45730,0.5,1161738279
1018.0,7,46530,1.0,1157949732
1020.0,7,48783,4.5,1162163488
1021.0,7,48997,2.5,1174263740
1022.0,7,49272,4.5,1165876367
1025.0,7,49824,3.0,1173051469
1026.0,8,2,4.0,839463806
1027.0,8,10,2.0,839463509
1029.0,8,21,4.0,839463564
1031.0,8,34,5.0,839463546
1032.0,8,39,3.0,839463644
1035.0,8,110,3.0,839463527
1037.0,8,150,4.0,839463422
1038.0,8,153,2.0,839463451
1040.0,8,186,4.0,839463856
1041.0,8,208,3.0,839463509
1043.0,8,235,3.0,839464076
1044.0,8,236,3.0,839463767
1045.0,8,252,3.0,839463856
1046.0,8,253,5.0,839463509
1047.0,8,282,3.0,839463767
1048.0,8,292,3.0,839463489
1049.0,8,296,4.0,839463422
1052.0,8,339,3.0,839463509
1053.0,8,356,3.0,839463527
1054.0,8,357,5.0,839463767
1057.0,8,377,4.0,839463644
1058.0,8,380,5.0,839463422
1059.0,8,432,1.0,839463702
1060.0,8,440,3.0,839463728
1063.0,8,480,4.0,839463527
1064.0,8,500,2.0,839463624
1065.0,8,527,5.0,839463728
1066.0,8,539,3.0,839463728
1067.0,8,586,3.0,839463702
1068.0,8,587,3.0,839463702
1069.0,8,590,5.0,839463422
1070.0,8,592,3.0,839463422
1072.0,8,597,3.0,839463728
1073.0,9,41,3.0,1044656650
1074.0,9,187,3.0,1044657119
1075.0,9,223,4.0,1044656650
1079.0,9,923,5.0,1044657026
1081.0,9,1095,4.0,1044657088
1083.0,9,1270,5.0,1044657088
1084.0,9,1674,4.0,1044656650
1085.0,9,1987,2.0,1044656716
1086.0,9,2011,3.0,1044657200
1087.0,9,2012,4.0,1044657237
1090.0,9,2877,3.0,1044657221
1091.0,9,2901,2.0,1044656716
1092.0,9,3173,2.0,1044656650
1093.0,9,3328,3.0,1044656650
1094.0,9,3735,3.0,1044657051
1095.0,9,4131,1.0,1044657221
1096.0,9,4558,1.0,1044656650
1098.0,9,5218,4.0,1044656811
1099.0,9,5378,3.0,1044656811
1100.0,9,5445,4.0,1044656792
1101.0,9,5447,4.0,1044656836
1102.0,9,5451,4.0,1044656836
1103.0,9,5481,5.0,1044656836
1104.0,9,5507,1.0,1044656836
1105.0,9,5841,1.0,1044657318
1106.0,9,5843,3.0,1044657269
1107.0,9,5872,3.0,1044656962
1108.0,9,5890,4.0,1044656792
1113.0,9,5956,4.0,1044656962
1114.0,9,5962,1.0,1044657338
1116.0,9,5988,2.0,1044657269
1118.0,9,6044,2.0,1044657285
1119.0,10,296,1.0,1455303387
1120.0,10,356,3.5,1455301685
1121.0,10,588,4.0,1455306173
1122.0,10,597,3.5,1455357645
1123.0,10,912,4.0,1455302254
1124.0,10,1028,0.5,1455306152
1125.0,10,1088,3.0,1455619275
1127.0,10,1307,3.0,1455357613
1128.0,10,1784,3.5,1455301699
1129.0,10,1907,4.0,1455306183
1131.0,10,2671,3.5,1455357517
1133.0,10,2858,1.0,1455356578
1134.0,10,2959,0.5,1455356582
1135.0,10,3578,4.0,1455356591
1136.0,10,3882,3.0,1455398344
1137.0,10,4246,3.5,1455302676
1138.0,10,4306,4.5,1455356595
1139.0,10,4447,4.5,1455398321
1143.0,10,5377,3.5,1455301898
1144.0,10,5620,3.0,1455357578
1145.0,10,5943,3.0,1455303078
1147.0,10,5957,3.0,1455397999
1148.0,10,6155,3.0,1455357557
1149.0,10,6266,3.0,1455303070
1150.0,10,6377,3.5,1455306101
1151.0,10,6535,4.0,1455398379
1152.0,10,6942,4.0,1455301621
1153.0,10,7149,4.0,1455399533
1154.0,10,7151,3.0,1455302670
1156.0,10,7154,4.0,1455399087
1157.0,10,7169,4.5,1455303046
1158.0,10,7293,3.5,1455402085
1160.0,10,7451,3.5,1455399289
1161.0,10,7458,5.0,1455356656
1164.0,10,8636,3.5,1455356713
1167.0,10,8869,5.0,1455303064
1169.0,10,8969,3.5,1455302697
1170.0,10,8970,1.0,1455398160
1171.0,10,30749,3.5,1455398096
